x,stackoverflow_formatted/14930413_0.java,11,21,freemind-1.0.0/freemind/modes/attributes/Attribute.java,17,27,11
x,stackoverflow_formatted/23935966_0.java,89,99,jboss_wildfly-10.0.0.Final/testsuite/integration/basic/src/test/java/org/jboss/as/test/integration/jca/moduledeployment/AbstractModuleDeploymentTestCaseSetup.java,78,88,11
x,stackoverflow_formatted/1988212_1.java,19,29,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/jpa/test/hibernateFilters/Account.java,20,30,11
x,stackoverflow_formatted/3384825_3.java,1,11,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/jpa/test/orphan/onetoone/A.java,7,17,11
x,stackoverflow_formatted/15248123_2.java,10,20,hibernate-5.2.2/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/entityNames/manyToManyAudited/Person.java,22,32,11
x,stackoverflow_formatted/24056686_0.java,3,13,db-derby-10.12.1.1/db-derby-10.12.1.1-src/java/testing/org/apache/derbyTesting/system/oe/model/Address.java,11,21,11
x,stackoverflow_formatted/24709662_1.java,28,38,jasperreports-6.3.1/src/net/sf/jasperreports/functions/annotations/FunctionCategoryBean.java,18,28,11
x,stackoverflow_formatted/13136224_1.java,12,22,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/test/annotations/indexcoll/AddressEntryPk.java,36,46,11
x,stackoverflow_formatted/11239674_1.java,75,85,geotools-16/modules/extension/wms/src/main/java/org/geotools/data/wms/xml/LogoURL.java,26,36,11
x,stackoverflow_formatted/15705710_0.java,13,23,geotools-16/modules/unsupported/swing/src/main/java/org/geotools/swing/MapLayerTableCellRenderer.java,142,152,11
x,stackoverflow_formatted/10700642_0.java,35,45,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/jpa/test/graphs/named/multiple/Employee.java,25,35,11
x,stackoverflow_formatted/10402768_1.java,18,28,jboss_wildfly-10.0.0.Final/testsuite/compat/src/test/java/org/jboss/as/test/compat/jpa/openjpa/Employee.java,10,20,11
x,stackoverflow_formatted/20793662_0.java,13,23,cayenne-4.0.M4/cayenne-server/src/main/java/org/apache/cayenne/map/EmbeddableAttribute.java,42,52,11
x,stackoverflow_formatted/11937204_3.java,19,29,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/jpa/test/metagen/mappedsuperclass/embedded/Address.java,21,31,11
x,stackoverflow_formatted/11481112_0.java,21,31,jag-6.2/stable/src/com/finalist/jaggenerator/modules/BusinessArgument.java,6,16,11
x,stackoverflow_formatted/21114828_0.java,9,19,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/test/collection/ordered/joinedInheritence/Zoo.java,28,38,11
x,stackoverflow_formatted/16337816_0.java,13,23,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/test/unidir/Child.java,14,24,11
