fragment, used, inprojects, sloc, usedsloc, percent
11209077_0.java,60,55,46,6,0.13043478260869565
5730232_0.java,60,55,32,6,0.1875
22733485_0.java,60,55,17,6,0.35294117647058826
25423980_0.java,60,55,126,6,0.047619047619047616
22009796_0.java,60,55,47,6,0.1276595744680851
9242621_0.java,60,55,14,6,0.42857142857142855
9657759_1.java,60,55,53,6,0.11320754716981132
7838936_0.java,60,55,43,6,0.13953488372093023
25424476_1.java,61,55,42,6,0.14285714285714285
23634030_0.java,62,55,44,6,0.13636363636363635
3378450_0.java,62,55,81,6,0.07407407407407407
13389700_2.java,61,56,72,6,0.08333333333333333
24652083_0.java,59,57,55,8,0.14545454545454545
2132385_0.java,59,57,28,8,0.2857142857142857
4533682_1.java,71,58,61,8,0.13114754098360656
14455624_1.java,161,60,95,7,0.07368421052631578
22030522_0.java,161,60,23,7,0.30434782608695654
10308733_1.java,161,60,20,7,0.35
10748516_0.java,161,60,17,7,0.4117647058823529
25157616_1.java,161,60,38,7,0.18421052631578946
