SD,SE,ND,NE
12.2807018,62.5,23.45679012,16
28.5714286,10.34482759,61.53846154,11.9047619
17.2413793,6.666666667,23.52941176,55.55555556
25.9259259,10,34.61538462,12.5
8.7719298,8,2.903225806,15.15151515
4.3859649,44.44444444,5.633802817,9.523809524
41.6666667,28.57142857,55.55555556,16.66666667
16.6666667,44.44444444,7.547169811,7.142857143
13.1578947,23.52941176,54.54545455,14.28571429
4.0650407,35.71428571,25.71428571,26.66666667
18.1818182,44.44444444,72.72727273,12.19512195
83.3333333,9.375,5.208333333,17.77777778
56.25,25,53.33333333,20
14.6341463,20,34.61538462,40
11.627907,8.771929825,15.94202899,8.888888889
20.6896552,4.301075269,22,3.50877193
10.1265823,6.25,4.819277108,20
33.3333333,28.57142857,11.39240506,18.18181818
30,3.921568627,7.079646018,40
18.8679245,21.05263158,33.33333333,35
55,17.85714286,6.4,29.41176471
11.4754098,36.36363636,25.80645161,27.27272727
12.244898,40,13.55932203,45.45454545
27.027027,35,66.66666667,5.172413793
17.5,29.41176471,5.161290323,35
25,16.66666667,26.66666667,7.547169811
21.875,57.14285714,22.22222222,23.80952381
84.2105263,22.72727273,16.32653061,1.993355482
6.1643836,16,30,7.692307692
28,1.659751037,47.61904762,38.46153846
76.9230769,3.267973856,42.10526316,15.55555556
4.7945205,17.85714286,9.523809524,7.058823529
10.7526882,26.66666667,15.06849315,12.90322581
62.5,18.51851852,14.49275362,18.18181818
17.2413793,26.66666667,5.076142132,17.85714286
17.5,50,50,25
84.6153846,12.90322581,10.52631579,50
6.8493151,29.41176471,1.939655172,12
30.7692308,16,78.57142857,29.41176471
6.9306931,14.70588235,18,14.81481481
81.25,8.510638298,13.54166667,10.20408163
13.6363636,25,19.51219512,33.33333333
41.1764706,17.24137931,9.87654321,6.349206349
55.5555556,12.19512195,13.1147541,14.28571429
15.625,28.57142857,7.272727273,11.66666667
10.989011,25,21.05263158,26.66666667
8.5714286,19.35483871,11.11111111,13.92405063
10.7142857,55.55555556,9.411764706,16.21621622
33.3333333,6.451612903,15.30612245,6.349206349
25,16.12903226,25,55.55555556
23.3333333,57.14285714,13.79310345,16.12903226
26.3157895,28.57142857,53.33333333,11.42857143
16.6666667,13.51351351,10.97560976,3.105590062
4.6979866,7.01754386,3.703703704,8.235294118
45.4545455,42.85714286,8,11.62790698
20,40,3.603603604,23.52941176
15.7142857,15.38461538,16.17647059,5.797101449
6.25,26.66666667,27.5862069,15.51724138
22.7272727,8.474576271,5.699481865,8.860759494
38.8888889,10.52631579,30.76923077,4.47761194
5.8139535,36.36363636,7.547169811,50
41.6666667,20,12.5,5.357142857
5.8823529,11.62790698,23.07692308,57.14285714
12.5,14.16666667,66.66666667,57.14285714
62.5,17.85714286,57.14285714,33.33333333
38.8888889,36.36363636,23.52941176,40
55.5555556,40,24.24242424,17.85714286
6.4102564,40,25.80645161,13.88888889
66.6666667,30.76923077,2.305475504,2.247191011
5.2631579,22.72727273,7.843137255,25
35,36.36363636,22.22222222,1.777777778
16.6666667,42.85714286,11.26760563,29.16666667
4.0983607,14.70588235,44.44444444,22.22222222
40.9090909,16.66666667,30.76923077,25
35.2941176,33.33333333,34.7826087,26.31578947
47.0588235,14.28571429,14,12.19512195
4.1666667,36.36363636,75,17.24137931
33.3333333,10.52631579,7.843137255,30.76923077
28.5714286,23.52941176,12.30769231,10.52631579
5.1020408,66.66666667,20,28.57142857
30.3030303,57.14285714,9.638554217,23.52941176
62.5,50,15.09433962,3.80952381
75,23.33333333,72.72727273,57.14285714
35.7142857,17.24137931,56.52173913,15.38461538
9.2105263,13.79310345,18.60465116,2.962962963
19.2307692,16.66666667,30,12.5
91.6666667,44.44444444,24.32432432,55.55555556
7.8651685,37.5,13.79310345,10
13.7931034,12.19512195,18.60465116,14.28571429
54.5454545,36.36363636,12.67605634,70
10.6060606,28,21.05263158,31.25
33.3333333,17.39130435,13.84615385,3.076923077
54.5454545,71.42857143,42.10526316,42.10526316
7.6923077,22.22222222,21.42857143,9.302325581
35.7142857,21.42857143,4.324324324,16.66666667
46.6666667,10.25641026,12.64367816,9.302325581
23.8095238,46.15384615,15.38461538,33.33333333
40,12.12121212,29.03225806,20
70,18.18181818,14.28571429,30.76923077
20,9.090909091,17.5,29.41176471
4.5045045,57.14285714,57.14285714,26.92307692
28.5714286,50,21.62162162,17.39130435
26.0869565,10,9.523809524,3.149606299
90,28.57142857,10.84337349,9.523809524
3.8888889,25,7.096774194,16
25,21.73913043,72.72727273,38.46153846
66.6666667,29.41176471,6.52173913,17.64705882
26.3157895,55.55555556,28.57142857,38.46153846
93.75,40,8.396946565,15.68627451
95.4385965,30.76923077,13.1147541,5.555555556
4.8275862,55.55555556,34.7826087,22.22222222
3.4722222,8.064516129,5.323193916,19.23076923
6.8965517,7.865168539,12.30769231,10.41666667
8.3333333,33.33333333,70,16.66666667
35.7142857,10.52631579,15.73033708,15.55555556
6.0240964,18.18181818,16.66666667,37.5
19.3548387,23.07692308,16.32653061,6.349206349
30.4347826,25,56.52173913,16
62.5,38.88888889,10.52631579,60
38.4615385,66.66666667,19.51219512,5
11.1111111,6.12244898,10.58823529,4.255319149
15.9090909,29.16666667,18.18181818,30.76923077
3.4883721,17.85714286,31.57894737,21.42857143
47.0588235,33.33333333,13.25301205,4.819277108
77.7777778,18.91891892,46.34146341,7.142857143
90.9090909,11.76470588,6.18556701,7.692307692
6.6666667,12.5,23.40425532,38.46153846
10.2040816,8.333333333,40.74074074,23.52941176
30,35.71428571,27.5862069,6.569343066
8.2352941,6.451612903,5.839416058,9.523809524
37.037037,30,13.33333333,9.259259259
16.2790698,55.55555556,18.18181818,22.22222222
6.6666667,21.73913043,18,22.22222222
5.6603774,17.24137931,13.1147541,55.55555556
33.3333333,29.41176471,4.790419162,33.33333333
71.4285714,13.1147541,72.72727273,8
38.4615385,55.55555556,29.03225806,6.12244898
24.137931,33.33333333,5.161290323,42.85714286
75,50,7.142857143,12.90322581
10.1449275,15.38461538,10.11235955,9.090909091
15.3846154,85.71428571,38.88888889,10
30.4347826,8.695652174,29.03225806,8.510638298
55.5555556,28.57142857,30.90909091,33.33333333
9.6153846,22.22222222,34.7826087,13.79310345
11.1111111,40,17.77777778,6.666666667
9.8039216,26.31578947,7.01754386,22.22222222
16.6666667,5.555555556,17.30769231,8
23.8095238,20.83333333,3.29218107,13.33333333
8.3333333,27.77777778,16.25,41.17647059
11.3207547,45.45454545,11.5942029,36
11.3636364,50,31.03448276,4.6875
4.8076923,17.39130435,6.015037594,1.709401709
34.7826087,23.52941176,7.56302521,20
14.5833333,4.301075269,35.13513514,57.14285714
18.5185185,4.615384615,15.09433962,11.11111111
3.3222591,28.57142857,7.534246575,21.05263158
17.9487179,26.66666667,15.38461538,23.52941176
6.3636364,14.28571429,28.57142857,19.35483871
28,57.14285714,19.51219512,25.92592593
50,24.24242424,5,8.235294118
18.9189189,19.23076923,18.60465116,23.52941176
54.5454545,50,14.81481481,13.95348837
17.0212766,40,7.638888889,5
16.1764706,35.71428571,56.52173913,3.361344538
8.4507042,2.094240838,25.64102564,16.27906977
41.1764706,44.44444444,72.72727273,5.882352941
31.5789474,17.24137931,22.44897959,3.636363636
54.5454545,50,42.85714286,8.974358974
3.8216561,50,13.1147541,21.42857143
25,10,15.68627451,4.255319149
22.7272727,26.31578947,66.66666667,26.92307692
16.6666667,66.66666667,47.05882353,44.44444444
30.4347826,12.90322581,47.61904762,50
2.970297,66.66666667,25.71428571,11.76470588
43.75,41.66666667,39.13043478,19.35483871
19.2307692,13.79310345,14.03508772,25.92592593
14.2857143,50,41.17647059,44.44444444
62.5,36.36363636,10.44776119,3.921568627
46.6666667,23.52941176,24.24242424,20
29.5454545,50,11.26760563,15.09433962
9.6774194,17.24137931,29.62962963,21.21212121
5.3030303,28.57142857,8.333333333,26.66666667
38.4615385,40,29.41176471,25
46.1538462,35.71428571,40.90909091,14
22.7272727,62.5,40,29.16666667
10.9090909,66.66666667,14.81481481,10.81081081
13.2075472,20.83333333,10.66666667,9.523809524
18.4210526,13.33333333,23.07692308,6.779661017
25,40,21.05263158,72.72727273
11.9047619,7.843137255,10.25641026,26.66666667
85.7142857,50,27.27272727,12.5
3.9772727,3.669724771,3.202846975,14.81481481
45.4545455,18.18181818,11.25,55.55555556
8.2191781,25,44.44444444,11.11111111
15.7894737,62.5,15.68627451,66.66666667
13.9534884,11.36363636,14.54545455,3.947368421
25,26.66666667,26.82926829,17.14285714
9.8591549,69.23076923,9.090909091,12.76595745
7.3529412,22.22222222,14.77832512,11.42857143
70,44.44444444,11.84210526,23.80952381
16.1290323,22.22222222,66.66666667,19.04761905
62.5,55.55555556,53.33333333,37.5
43.75,5.333333333,52.94117647,2.649006623
3.4482759,6.756756757,24.24242424,11.42857143
46.1538462,50,15.49295775,15.38461538
10.1449275,31.25,56.25,10.25641026
2.7777778,8.333333333,13.63636364,7.843137255
8.8,26.31578947,4.953560372,7.894736842
17.1428571,15.15151515,18.6440678,40
16.1290323,30.76923077,12.74509804,41.66666667
21.4285714,12,33.33333333,13.79310345
19.2307692,40,53.33333333,10.16949153
17.0731707,50,23.80952381,18.18181818
12.195122,7.142857143,12.12121212,25
14.5833333,20,17.39130435,13.15789474
21.875,13.95348837,13.69863014,11.76470588
13.6986301,6.25,18.18181818,17.94871795
41.6666667,38.88888889,31.25,18.18181818
91.6666667,4.12371134,6.25,13.46153846
35.7142857,35.29411765,29.62962963,12.12121212
21.875,19.35483871,41.17647059,16.66666667
41.1764706,14.28571429,30,26.66666667
78.5714286,33.33333333,18.60465116,28.57142857
11.9047619,55.55555556,72.72727273,6.741573034
3.7037037,5.882352941,36.36363636,2.325581395
16.1616162,41.66666667,2.040816327,11.9047619
2.1929825,27.5862069,23.68421053,16
70,55.55555556,7.476635514,27.77777778
16.9491525,19.23076923,14.03508772,20
88.2352941,57.14285714,16.27906977,7.407407407
8.1081081,33.33333333,13.1147541,4
43.4782609,6.25,5.594405594,20.68965517
27.7777778,50,32,57.14285714
4,22.22222222,13.1147541,8.536585366
26.9230769,50,13.79310345,8.064516129
18.9189189,21.42857143,14.92537313,20
50,29.41176471,7.920792079,17.64705882
4.5045045,71.42857143,3.883495146,23.52941176
10.7142857,26.66666667,33.75,10
6.5217391,40,36.66666667,6.849315068
30.7692308,6.944444444,53.33333333,6.896551724
27.2727273,36.84210526,18.60465116,10.14492754
36.5853659,12.90322581,42.62295082,11.42857143
17.0731707,6.504065041,6.956521739,44.44444444
3.4722222,3.937007874,22.22222222,20
7.4626866,66.66666667,3.80952381,4.081632653
27.5862069,35.29411765,69.23076923,60
6.3157895,46.66666667,29.62962963,7.01754386
27.2727273,22.72727273,12.12121212,10.81081081
85,3.669724771,7.272727273,10.16949153
8.4745763,9.259259259,10.25641026,28.57142857
23.3333333,10.41666667,6.837606838,60
25.9259259,8.510638298,21.875,2.424242424
77.7777778,13.33333333,66.66666667,16.27906977
15.2173913,14.28571429,22.5,4.545454545
7.6923077,40,13.43283582,19.04761905
5.1020408,26.66666667,62.06896552,11.32075472
23.255814,26.08695652,50,43.75
26.0869565,31.25,46.15384615,15.625
41.6666667,45.45454545,76.92307692,30.76923077
18.4210526,25,25.74257426,25
7.2463768,4.494382022,10.14492754,13.33333333
17.8571429,35.71428571,20.45454545,25
40,41.66666667,81.25,40
26.3157895,8.620689655,17.77777778,6.034482759
2.5104603,28.57142857,21.05263158,6.097560976
10.7692308,21.05263158,39.13043478,42.85714286
30.4347826,38.46153846,21.15384615,50
22.8070175,10,36.36363636,3.539823009
8.2352941,60,42.30769231,7.547169811
80,42.85714286,45.83333333,14.81481481
22.7272727,38.46153846,58.82352941,12.06896552
17.9487179,10.52631579,16,6.666666667
14.893617,55.55555556,25.80645161,2.836879433
33.3333333,5,37.5,9.210526316
20.8333333,54.54545455,50,20
70,16.66666667,9.411764706,57.14285714
10.0840336,15.38461538,30,10
36.8421053,71.42857143,18.36734694,23.33333333
2.2875817,44.44444444,36.36363636,10.16949153
7.8125,20,5.517241379,25
13.1147541,4.761904762,4.419889503,11.76470588
21.875,11.42857143,34.28571429,16
35.7142857,66.66666667,5.625,8.823529412
77.7777778,25,11.76470588,23.52941176
7.9365079,42.85714286,27.5862069,40
4.8951049,4.819277108,18.18181818,44.44444444
41.6666667,9.756097561,6.4,9.411764706
19.4444444,25,46.66666667,11.53846154
25.9259259,40,29.72972973,5.970149254
12.5,10.81081081,3.571428571,31.25
11.9047619,40,10,4.273504274
88.2352941,45.45454545,10.58823529,1.718213058
7.5757576,11.9047619,13.55932203,8.333333333
23.8095238,31.25,24,12.76595745
11.3636364,4.032258065,10.25641026,10.90909091
8.9552239,26.31578947,13.55932203,45.45454545
33.3333333,80,9.166666667,10.81081081
46.1538462,12.5,16,17.39130435
3.5087719,27.27272727,18.60465116,66.66666667
27.7777778,66.66666667,14.92537313,4.545454545
66.6666667,75,36.84210526,20.83333333
25,36.36363636,53.33333333,24.13793103
8.2352941,23.80952381,5.555555556,62.5
23.8095238,31.25,11.76470588,8.860759494
24.137931,17.39130435,11.2244898,62.5
41.6666667,13.33333333,9.016393443,22.22222222
59.0909091,55.55555556,25.80645161,19.35483871
58.8235294,18.18181818,24.48979592,21.05263158
11.1111111,7.462686567,33.33333333,19.23076923
23.0769231,20,20.51282051,33.33333333
76.9230769,11.76470588,26.19047619,39.13043478
50,45.45454545,11.95652174,2.673796791
66.6666667,71.42857143,7.142857143,13.33333333
20.5882353,66.66666667,50,2.285714286
21.7391304,18.18181818,9.375,7.352941176
17.8571429,20,2.535211268,26.66666667
33.3333333,11.42857143,28.57142857,11.76470588
45.4545455,3.333333333,69.23076923,10.44776119
30,31.25,43.75,5.263157895
45.4545455,11.42857143,2.459016393,50
27.027027,46.15384615,15.78947368,43.75
6.8181818,33.33333333,12.12121212,5
13.0434783,28.57142857,5.839416058,57.14285714
0.9960159,26.31578947,28.57142857,40
8.3333333,37.5,45,8.771929825
12.5,5.555555556,30.55555556,34.48275862
14.2857143,13.79310345,57.69230769,32.35294118
15.625,83.33333333,9.090909091,1.886792453
66.6666667,17.64705882,5.797101449,10.29411765
35.2941176,13.79310345,7.272727273,47.36842105
20,19.04761905,8,14.58333333
62.5,29.41176471,18.60465116,12.5
32.2580645,4.210526316,17.77777778,36.36363636
10.2941176,4.347826087,14.86486486,11.11111111
42.8571429,30,23.07692308,10
7.4626866,57.14285714,50,12.32876712
14.7058824,38.46153846,5.839416058,32.14285714
30.4347826,50,36.66666667,20.83333333
28.5714286,31.25,52.38095238,16
55.5555556,19.23076923,14.41441441,37.5
11.9047619,20,22.85714286,7.01754386
17.2413793,71.42857143,25.80645161,6.060606061
13.0434783,19.04761905,9.090909091,18.91891892
13.0434783,33.33333333,22.85714286,5.128205128
12.195122,7.843137255,5.714285714,9.836065574
62.5,26.08695652,17.77777778,9.756097561
27.7777778,33.33333333,61.53846154,12.5
7.8651685,6.578947368,14.03508772,3.623188406
12.8205128,55.55555556,57.14285714,8.108108108
26.3157895,55.55555556,47.82608696,20
41.6666667,31.03448276,23.25581395,3.311258278
59.375,36.36363636,19.51219512,26.08695652
13.8888889,66.66666667,64.70588235,12.12121212
46.1538462,12.5,11.11111111,20
25,19.04761905,10.30927835,6.060606061
8.4507042,9.756097561,55,9.090909091
24.137931,9.523809524,23.52941176,16.21621622
70,80,56.25,6.557377049
6.8627451,50,10.95890411,12.5
3.3195021,19.04761905,6.666666667,15.625
16.2790698,40,7.638888889,3.076923077
75,70.83333333,8.421052632,11.42857143
4.7945205,83.33333333,38.46153846,5.681818182
2.6086957,38.46153846,47.05882353,17.0212766
34.7826087,3.603603604,12.64367816,63.63636364
66.6666667,14.81481481,57.14285714,23.52941176
15.3846154,29.41176471,11.39240506,26.31578947
6.25,57.14285714,24.24242424,11.11111111
34.4827586,72.72727273,38.70967742,10
9.5238095,30.43478261,5.797101449,18.18181818
30.3030303,36.36363636,44.44444444,14.28571429
8.4507042,3.603603604,15.15151515,57.14285714
88.8888889,50,75,72.72727273
27.027027,42.85714286,10.90909091,15.38461538
31.0344828,44.44444444,8.720930233,17.39130435
27.2727273,12.19512195,47.61904762,28.57142857
17.2413793,23.52941176,11.23595506,11.76470588
23.8095238,70,27.77777778,22.22222222
5.6179775,22.72727273,47.05882353,9.090909091
17.9487179,50,18.91891892,14.63414634
77.7777778,12.82051282,32.35294118,9.230769231
41.1764706,17.24137931,7.619047619,4.166666667
41.6666667,21.05263158,40,10.81081081
28.5714286,21.73913043,5.063291139,12
30.3030303,7.142857143,11.42857143,75
71.4285714,5.405405405,26.66666667,16
5.952381,22.72727273,22.85714286,5.714285714
14.2857143,23.52941176,9.523809524,19.04761905
22.7272727,38.46153846,17.64705882,44.44444444
24,19.23076923,8.791208791,11.66666667
24,23.52941176,68.75,34.7826087
53.8461538,10.25641026,15.09433962,9.302325581
83.3333333,50,10.25641026,36.84210526
14.7058824,9.090909091,17.64705882,40
29.4117647,14.28571429,15.51724138,6.666666667
11.5942029,13.33333333,41.86046512,16.66666667
70,28.57142857,25,8.333333333
41.1764706,23.52941176,14.03508772,11.68831169
18.8679245,12.12121212,8.888888889,16
43.4782609,8.163265306,42.30769231,7.228915663
11.6666667,6.666666667,23.52941176,69.23076923
22.2222222,8.510638298,6.711409396,28.125
25,50,2.040816327,33.33333333
20,3.125,75,7.070707071
25.9259259,8.163265306,52.94117647,16.66666667
27.7777778,35,8.24742268,16.66666667
18.6046512,23.80952381,10.34482759,12.90322581
88.8888889,7.407407407,22.22222222,55.55555556
30,33.33333333,31.88405797,11.11111111
10.4166667,21.05263158,64.28571429,25
22.7272727,19.04761905,10.95890411,15.47619048
7.0422535,7.843137255,28.57142857,33.33333333
29.1666667,15.15151515,12.30769231,12.12121212
31.8181818,57.14285714,40,11.62790698
37.5,8.474576271,65.2173913,27.27272727
83.3333333,57.14285714,66.66666667,15
19.6078431,44.44444444,38.0952381,19.04761905
8.3333333,3.80952381,29.62962963,42.85714286
41.1764706,5.333333333,15.09433962,4.347826087
14.893617,20,16.66666667,9.615384615
73.6842105,28.57142857,44.23076923,6.315789474
13.4328358,7.142857143,30.76923077,5.797101449
10.1449275,8.196721311,14.54545455,37.5
6.7961165,33.33333333,18,6.097560976
75,35.71428571,25,4.210526316
