fragment, used, inprojects, sloc, usedsloc, percent,
565227_1.java,1,1,8,5,0.625,
11816080_0.java,1,1,9,5,0.555555556,
20691777_0.java,1,1,34,4,0.117647059,
10428390_0.java,1,1,56,6,0.107142857,
1853614_0.java,1,1,6,4,0.666666667,
19644639_0.java,1,1,42,5,0.119047619,
4759108_0.java,1,1,21,7,0.333333333,
15359409_1.java,1,1,8,5,0.625,
24963319_1.java,1,1,7,4,0.571428571,
22197297_2.java,1,1,54,6,0.111111111,
19387955_0.java,1,1,10,4,0.4,
25334485_0.java,1,1,13,5,0.384615385,
8020835_0.java,1,1,6,5,0.833333333,
3222879_0.java,1,1,7,4,0.571428571,
13734319_0.java,1,1,51,4,0.078431373,
15178762_0.java,1,1,34,4,0.117647059,
4537764_2.java,1,1,38,4,0.105263158,
18037833_0.java,1,1,19,6,0.315789474,
19854384_0.java,1,1,10,6,0.6,
18625728_0.java,1,1,84,4,0.047619048,
17662826_0.java,1,1,7,4,0.571428571,
14208670_0.java,1,1,9,6,0.666666667,
2901523_1.java,1,1,37,5,0.135135135,
1552459_0.java,1,1,7,5,0.714285714,
1734972_0.java,1,1,11,4,0.363636364,
8224824_0.java,1,1,19,6,0.315789474,
5842873_0.java,1,1,45,6,0.133333333,
23391942_0.java,1,1,17,4,0.235294118,
18168567_0.java,1,1,47,5,0.106382979,
22331182_1.java,1,1,41,6,0.146341463,
5140827_0.java,1,1,19,7,0.368421053,
3379992_1.java,1,1,19,4,0.210526316,
3739197_0.java,1,1,21,4,0.19047619,
15921361_1.java,1,1,30,4,0.133333333,
9643824_0.java,1,1,11,4,0.363636364,
21457480_0.java,1,1,20,9,0.45,
15363306_0.java,1,1,16,6,0.375,
23282354_0.java,1,1,12,5,0.416666667,
14086357_2.java,1,1,72,5,0.069444444,
11376206_0.java,1,1,14,4,0.285714286,
13368310_1.java,1,1,23,4,0.173913043,
15633700_0.java,1,1,55,4,0.072727273,
22272872_0.java,1,1,10,5,0.5,
7672272_0.java,1,1,9,5,0.555555556,
17310145_2.java,1,1,48,5,0.104166667,
15070794_0.java,1,1,34,4,0.117647059,
9958814_0.java,1,1,40,5,0.125,
1248477_0.java,1,1,20,7,0.35,
12897175_1.java,1,1,17,4,0.235294118,
14379843_0.java,1,1,71,6,0.084507042,
21418753_0.java,1,1,46,5,0.108695652,
17685383_0.java,1,1,7,4,0.571428571,
20202445_0.java,1,1,37,5,0.135135135,
19653876_0.java,1,1,14,5,0.357142857,
12069616_0.java,1,1,7,5,0.714285714,
23809887_0.java,1,1,9,4,0.444444444,
22736610_1.java,1,1,81,4,0.049382716,
23979744_0.java,1,1,8,5,0.625,
16326492_0.java,1,1,19,5,0.263157895,
23457736_0.java,1,1,6,5,0.833333333,
20248862_2.java,1,1,26,4,0.153846154,
16038269_1.java,1,1,5,4,0.8,
7685596_0.java,1,1,28,6,0.214285714,
4888627_1.java,1,1,10,4,0.4,
18068668_0.java,1,1,43,4,0.093023256,
19845051_1.java,1,1,15,4,0.266666667,
22129210_0.java,1,1,47,5,0.106382979,
10043385_0.java,1,1,13,4,0.307692308,
24274729_0.java,1,1,14,6,0.428571429,
15144557_0.java,1,1,17,4,0.235294118,
4982314_0.java,1,1,9,5,0.555555556,
16050248_1.java,1,1,21,4,0.19047619,
16646495_0.java,1,1,55,4,0.072727273,
10369750_0.java,1,1,58,5,0.086206897,
22528952_0.java,1,1,23,4,0.173913043,
24913048_0.java,1,1,47,5,0.106382979,
20968124_1.java,1,1,55,4,0.072727273,
16137378_1.java,1,1,15,4,0.266666667,
23986978_0.java,1,1,64,6,0.09375,
9067634_0.java,1,1,35,6,0.171428571,
14352569_0.java,1,1,32,6,0.1875,
23753400_0.java,1,1,26,4,0.153846154,
17338555_0.java,1,1,9,4,0.444444444,
10260452_0.java,1,1,46,4,0.086956522,
9501961_0.java,1,1,21,5,0.238095238,
12653493_0.java,1,1,9,4,0.444444444,
3489252_0.java,1,1,10,4,0.4,
22450686_0.java,1,1,25,6,0.24,
7912296_1.java,1,1,11,5,0.454545455,
18007158_1.java,1,1,10,6,0.6,
25231944_0.java,1,1,10,4,0.4,
25700753_1.java,1,1,58,6,0.103448276,
17752042_2.java,1,1,23,4,0.173913043,
7781505_1.java,1,1,9,4,0.444444444,
4215827_1.java,1,1,9,4,0.444444444,
14036453_0.java,1,1,17,5,0.294117647,
22012195_0.java,1,1,30,6,0.2,
15284168_1.java,1,1,7,5,0.714285714,
1684371_0.java,1,1,8,5,0.625,
14636432_1.java,1,1,30,4,0.133333333,
21036724_0.java,1,1,80,4,0.05,
5234809_0.java,1,1,32,4,0.125,
23729483_0.java,1,1,13,4,0.307692308,
8613091_0.java,1,1,51,6,0.117647059,
12933303_0.java,1,1,29,4,0.137931034,
12628547_0.java,1,1,12,4,0.333333333,
13219528_0.java,1,1,22,5,0.227272727,
20509826_0.java,1,1,11,5,0.454545455,
10687466_0.java,1,1,62,4,0.064516129,
12005798_0.java,1,1,41,5,0.12195122,
23408864_1.java,1,1,36,5,0.138888889,
5078506_0.java,1,1,13,7,0.538461538,
13788751_0.java,1,1,9,6,0.666666667,
17533404_0.java,1,1,14,5,0.357142857,
22197875_0.java,1,1,40,6,0.15,
23850617_0.java,1,1,37,4,0.108108108,
13801625_0.java,1,1,38,4,0.105263158,
20227370_0.java,1,1,56,5,0.089285714,
9959352_1.java,1,1,10,5,0.5,
24642849_1.java,1,1,12,4,0.333333333,
12517353_0.java,1,1,38,6,0.157894737,
2761630_0.java,1,1,11,10,0.909090909,
1376871_0.java,1,1,11,5,0.454545455,
12881259_0.java,1,1,8,4,0.5,
13362134_0.java,1,1,17,4,0.235294118,
25304123_0.java,1,1,83,5,0.060240964,
7109033_1.java,1,1,9,4,0.444444444,
23914138_0.java,1,1,13,4,0.307692308,
21497021_1.java,1,1,53,5,0.094339623,
25160119_0.java,1,1,19,6,0.315789474,
3533241_2.java,1,1,28,5,0.178571429,
24213868_0.java,1,1,55,5,0.090909091,
13035079_0.java,1,1,85,5,0.058823529,
22162259_0.java,1,1,8,6,0.75,
25397918_0.java,1,1,8,4,0.5,
13044640_0.java,1,1,15,5,0.333333333,
21779564_0.java,1,1,20,5,0.25,
17485718_0.java,1,1,50,4,0.08,
20929131_0.java,1,1,88,6,0.068181818,
24783899_1.java,1,1,24,5,0.208333333,
8875172_0.java,1,1,42,4,0.095238095,
16686803_0.java,1,1,9,4,0.444444444,
1407561_2.java,1,1,30,4,0.133333333,
21967091_0.java,1,1,8,5,0.625,
3496655_1.java,1,1,8,4,0.5,
7944659_0.java,1,1,37,6,0.162162162,
19222878_0.java,1,1,128,4,0.03125,
21231609_0.java,1,1,46,4,0.086956522,
8235598_1.java,1,1,18,4,0.222222222,
6159829_0.java,1,1,28,6,0.214285714,
10692616_0.java,1,1,12,5,0.416666667,
22893648_0.java,1,1,38,6,0.157894737,
22715686_0.java,1,1,17,6,0.352941176,
15636244_0.java,1,1,10,4,0.4,
15827068_0.java,1,1,19,6,0.315789474,
742474_1.java,1,1,30,5,0.166666667,
11599792_0.java,1,1,9,5,0.555555556,
23203677_0.java,1,1,25,8,0.32,
6742602_0.java,1,1,7,4,0.571428571,
18766249_0.java,1,1,17,5,0.294117647,
7900678_0.java,1,1,9,4,0.444444444,
15493398_0.java,1,1,44,4,0.090909091,
14405448_0.java,1,1,8,5,0.625,
18758724_0.java,1,1,21,4,0.19047619,
7995063_0.java,1,1,17,6,0.352941176,
19704395_1.java,1,1,30,5,0.166666667,
25251935_1.java,1,1,15,6,0.4,
5244938_0.java,1,1,15,5,0.333333333,
20064102_4.java,1,1,18,4,0.222222222,
9865941_0.java,1,1,27,5,0.185185185,
16834685_0.java,1,1,10,6,0.6,
5541771_0.java,1,1,18,4,0.222222222,
23888514_1.java,1,1,9,4,0.444444444,
9327920_2.java,1,1,9,4,0.444444444,
13486414_0.java,1,1,15,6,0.4,
12887344_1.java,1,1,9,5,0.555555556,
14421823_1.java,1,1,26,4,0.153846154,
13257656_0.java,1,1,54,4,0.074074074,
13907294_0.java,1,1,18,6,0.333333333,
10811892_0.java,1,1,9,4,0.444444444,
22823363_0.java,1,1,7,4,0.571428571,
24232901_0.java,1,1,23,5,0.217391304,
11169609_0.java,1,1,19,5,0.263157895,
2411814_0.java,1,1,9,5,0.555555556,
15654300_0.java,1,1,14,5,0.357142857,
8336622_0.java,1,1,23,7,0.304347826,
16566200_1.java,1,1,70,4,0.057142857,
25299389_0.java,1,1,15,4,0.266666667,
19009844_0.java,1,1,7,4,0.571428571,
7426163_2.java,1,1,13,5,0.384615385,
16768414_0.java,1,1,7,4,0.571428571,
14709782_0.java,1,1,24,5,0.208333333,
25372545_0.java,1,1,40,4,0.1,
14467099_0.java,1,1,17,4,0.235294118,
5402785_0.java,1,1,17,4,0.235294118,
12179842_0.java,1,1,10,5,0.5,
12916623_2.java,1,1,10,4,0.4,
3387855_0.java,1,1,8,6,0.75,
20072732_0.java,1,1,28,4,0.142857143,
14754226_0.java,1,1,10,6,0.6,
22507887_1.java,1,1,8,5,0.625,
17581017_0.java,1,1,17,5,0.294117647,
13503796_1.java,1,1,106,4,0.037735849,
6402752_0.java,1,1,13,6,0.461538462,
20498517_0.java,1,1,10,5,0.5,
22672336_0.java,1,1,10,5,0.5,
5023838_0.java,1,1,10,4,0.4,
25480573_0.java,1,1,26,4,0.153846154,
25620775_0.java,1,1,43,6,0.139534884,
22671716_1.java,1,1,9,6,0.666666667,
4842164_0.java,1,1,22,4,0.181818182,
22729879_0.java,1,1,10,4,0.4,
8640797_0.java,1,1,15,4,0.266666667,
15617211_0.java,1,1,8,4,0.5,
722857_0.java,1,1,15,5,0.333333333,
12027877_0.java,1,1,11,5,0.454545455,
17009775_0.java,1,1,19,7,0.368421053,
10789884_2.java,1,1,112,7,0.0625,
20767177_0.java,1,1,9,4,0.444444444,
11567852_0.java,1,1,33,4,0.121212121,
9058813_0.java,1,1,24,8,0.333333333,
18581333_0.java,1,1,20,4,0.2,
18927753_0.java,1,1,10,4,0.4,
18412950_0.java,1,1,10,4,0.4,
5314988_0.java,1,1,8,5,0.625,
1441491_0.java,1,1,30,5,0.166666667,
13371587_0.java,1,1,91,4,0.043956044,
21851519_0.java,1,1,85,4,0.047058824,
19437562_1.java,1,1,60,4,0.066666667,
7783388_0.java,1,1,10,5,0.5,
1879292_0.java,1,1,9,5,0.555555556,
18240256_1.java,1,1,84,6,0.071428571,
12624783_0.java,1,1,21,4,0.19047619,
17080010_0.java,1,1,18,4,0.222222222,
19756794_1.java,1,1,16,5,0.3125,
22348852_1.java,1,1,18,5,0.277777778,
22466372_0.java,1,1,20,8,0.4,
14437114_0.java,1,1,11,5,0.454545455,
15403212_0.java,1,1,35,4,0.114285714,
7760726_1.java,1,1,9,4,0.444444444,
17368988_0.java,1,1,10,4,0.4,
375479_2.java,1,1,15,5,0.333333333,
20645718_0.java,1,1,12,7,0.583333333,
4244525_0.java,1,1,27,4,0.148148148,
23416515_0.java,1,1,9,4,0.444444444,
18671282_0.java,1,1,13,5,0.384615385,
20444273_0.java,1,1,12,6,0.5,
13163898_0.java,1,1,21,5,0.238095238,
20806715_0.java,1,1,13,7,0.538461538,
10347706_0.java,1,1,11,4,0.363636364,
641613_0.java,1,1,10,5,0.5,
20012043_0.java,1,1,10,6,0.6,
24843586_0.java,1,1,13,4,0.307692308,
16220043_0.java,1,1,28,5,0.178571429,
21759944_0.java,1,1,7,4,0.571428571,
20116790_0.java,1,1,7,4,0.571428571,
16196953_1.java,1,1,17,4,0.235294118,
21708836_0.java,1,1,65,4,0.061538462,
11026695_1.java,1,1,29,6,0.206896552,
10850022_0.java,1,1,10,6,0.6,
20952114_0.java,1,1,7,5,0.714285714,
241209_0.java,1,1,7,5,0.714285714,
11437892_0.java,1,1,13,7,0.538461538,
4280078_1.java,1,1,22,5,0.227272727,
25484068_0.java,1,1,57,5,0.087719298,
24059526_0.java,1,1,12,6,0.5,
20792984_1.java,1,1,129,4,0.031007752,
13921573_0.java,1,1,9,4,0.444444444,
24486235_0.java,1,1,34,5,0.147058824,
23811612_0.java,1,1,15,9,0.6,
18385878_0.java,1,1,8,4,0.5,
21216372_2.java,1,1,11,6,0.545454545,
20401504_0.java,1,1,79,4,0.050632911,
2663147_0.java,1,1,21,6,0.285714286,
10483360_1.java,1,1,12,5,0.416666667,
12601003_1.java,1,1,20,5,0.25,
310575_0.java,1,1,21,5,0.238095238,
20455225_0.java,1,1,7,4,0.571428571,
4206094_0.java,1,1,17,4,0.235294118,
11564076_0.java,1,1,18,5,0.277777778,
4526626_0.java,1,1,49,4,0.081632653,
11474583_0.java,1,1,10,4,0.4,
15105137_0.java,1,1,16,6,0.375,
22161435_0.java,1,1,128,5,0.0390625,
5955492_0.java,1,1,47,5,0.106382979,
1003641_1.java,1,1,60,6,0.1,
21266255_0.java,1,1,22,6,0.272727273,
6969324_0.java,1,1,12,4,0.333333333,
18696933_1.java,1,1,9,4,0.444444444,
23330407_1.java,1,1,16,7,0.4375,
3657521_2.java,1,1,5,4,0.8,
3189093_0.java,1,1,35,4,0.114285714,
3927741_0.java,1,1,18,6,0.333333333,
21651842_0.java,1,1,83,4,0.048192771,
21033258_0.java,1,1,96,4,0.041666667,
15264896_0.java,1,1,34,4,0.117647059,
7677238_0.java,1,1,12,7,0.583333333,
4658978_0.java,1,1,23,4,0.173913043,
21963371_0.java,1,1,44,4,0.090909091,
3083812_0.java,1,1,35,6,0.171428571,
6972795_0.java,1,1,11,5,0.454545455,
22060023_0.java,1,1,6,4,0.666666667,
21593171_0.java,1,1,56,6,0.107142857,
17333267_1.java,1,1,75,6,0.08,
20057080_1.java,1,1,18,4,0.222222222,
2167782_0.java,1,1,8,4,0.5,
16481733_0.java,1,1,48,4,0.083333333,
13613888_0.java,1,1,56,6,0.107142857,
23122607_0.java,1,1,80,5,0.0625,
25014358_0.java,1,1,50,7,0.14,
2561540_1.java,1,1,29,5,0.172413793,
3881494_0.java,1,1,8,5,0.625,
19699735_0.java,1,1,14,6,0.428571429,
19438735_0.java,1,1,21,4,0.19047619,
13277820_0.java,1,1,24,4,0.166666667,
13556080_1.java,1,1,52,5,0.096153846,
25795916_1.java,1,1,12,5,0.416666667,
6240956_1.java,1,1,20,7,0.35,
8910343_1.java,1,1,18,4,0.222222222,
21189657_0.java,1,1,10,4,0.4,
20742138_0.java,1,1,10,4,0.4,
19962622_0.java,1,1,70,5,0.071428571,
7660724_0.java,1,1,31,5,0.161290323,
20720685_0.java,1,1,10,7,0.7,
10850507_0.java,1,1,16,4,0.25,
24778936_0.java,1,1,29,5,0.172413793,
8109098_0.java,1,1,16,5,0.3125,
7768229_0.java,1,1,55,7,0.127272727,
1516292_1.java,1,1,9,4,0.444444444,
9255767_1.java,1,1,10,4,0.4,
18000818_0.java,1,1,14,5,0.357142857,
13041828_0.java,1,1,27,6,0.222222222,
25403049_0.java,1,1,53,6,0.113207547,
7791353_0.java,1,1,15,4,0.266666667,
16835853_0.java,1,1,45,4,0.088888889,
2945697_0.java,1,1,7,5,0.714285714,
10653183_0.java,1,1,21,4,0.19047619,
24389215_0.java,1,1,12,4,0.333333333,
4408124_0.java,1,1,6,4,0.666666667,
25574403_0.java,1,1,21,5,0.238095238,
25535950_0.java,1,1,13,5,0.384615385,
15956442_0.java,1,1,17,5,0.294117647,
10911778_0.java,1,1,30,4,0.133333333,
11488388_0.java,1,1,37,5,0.135135135,
2167761_0.java,1,1,12,5,0.416666667,
25556752_0.java,1,1,13,4,0.307692308,
20411910_2.java,1,1,10,5,0.5,
2360423_0.java,1,1,6,4,0.666666667,
21282552_3.java,1,1,20,5,0.25,
23977709_0.java,1,1,24,4,0.166666667,
3247311_0.java,1,1,10,5,0.5,
5802875_0.java,1,1,12,6,0.5,
14961514_0.java,1,1,8,4,0.5,
23240881_2.java,1,1,8,4,0.5,
9010878_0.java,1,1,8,5,0.625,
21822300_0.java,1,1,11,5,0.454545455,
21758300_0.java,1,1,46,4,0.086956522,
11222048_0.java,1,1,35,4,0.114285714,
7390225_0.java,1,1,12,5,0.416666667,
22901045_0.java,1,1,16,4,0.25,
4265244_5.java,1,1,7,5,0.714285714,
23813845_0.java,1,1,32,6,0.1875,
25226999_1.java,1,1,21,5,0.238095238,
22167922_0.java,1,1,31,6,0.193548387,
14957187_0.java,1,1,33,5,0.151515152,
13636554_0.java,1,1,18,4,0.222222222,
6840970_2.java,1,1,26,5,0.192307692,
6106648_0.java,1,1,7,4,0.571428571,
19760375_1.java,1,1,34,4,0.117647059,
11259058_0.java,1,1,36,5,0.138888889,
17134857_1.java,1,1,8,4,0.5,
17364256_0.java,1,1,19,5,0.263157895,
9614739_0.java,1,1,17,4,0.235294118,
3697836_0.java,1,1,21,6,0.285714286,
6199234_0.java,1,1,14,4,0.285714286,
23093214_0.java,1,1,40,4,0.1,
19426115_0.java,1,1,57,5,0.087719298,
15888337_0.java,1,1,9,5,0.555555556,
24359021_0.java,1,1,15,5,0.333333333,
7532965_0.java,1,1,13,6,0.461538462,
19531648_0.java,1,1,47,4,0.085106383,
24609433_0.java,1,1,17,4,0.235294118,
23269702_0.java,1,1,25,4,0.16,
8984327_2.java,1,1,9,5,0.555555556,
22729809_0.java,1,1,35,4,0.114285714,
14046010_0.java,1,1,7,4,0.571428571,
20450724_1.java,1,1,9,4,0.444444444,
23303620_0.java,1,1,38,4,0.105263158,
6179163_0.java,1,1,112,5,0.044642857,
19914016_0.java,1,1,24,6,0.25,
16196956_0.java,1,1,9,5,0.555555556,
22796074_1.java,1,1,6,5,0.833333333,
21010294_1.java,1,1,12,6,0.5,
6122180_0.java,1,1,53,7,0.132075472,
8008881_0.java,1,1,18,5,0.277777778,
5142976_0.java,1,1,19,5,0.263157895,
4634090_0.java,1,1,10,5,0.5,
1748371_3.java,1,1,13,4,0.307692308,
22403332_0.java,1,1,23,4,0.173913043,
22098026_0.java,1,1,48,7,0.145833333,
15779955_0.java,1,1,78,4,0.051282051,
24175543_1.java,1,1,6,4,0.666666667,
14482463_0.java,1,1,6,4,0.666666667,
5803750_0.java,1,1,11,6,0.545454545,
14080402_0.java,1,1,28,7,0.25,
25386230_0.java,1,1,13,4,0.307692308,
11614543_1.java,1,1,31,6,0.193548387,
11420784_1.java,1,1,19,4,0.210526316,
15350607_1.java,1,1,14,4,0.285714286,
22035516_1.java,1,1,13,5,0.384615385,
24849445_0.java,1,1,61,5,0.081967213,
14984758_1.java,1,1,17,4,0.235294118,
2397077_0.java,1,1,43,6,0.139534884,
13204280_0.java,1,1,42,5,0.119047619,
10162190_1.java,1,1,7,5,0.714285714,
5887380_0.java,1,1,47,4,0.085106383,
10291282_1.java,1,1,87,5,0.057471264,
13731858_0.java,1,1,16,6,0.375,
19527409_0.java,1,1,20,5,0.25,
7567976_0.java,1,1,23,4,0.173913043,
1585047_0.java,1,1,7,5,0.714285714,
9190806_0.java,1,1,67,6,0.089552239,
22992304_0.java,1,1,18,6,0.333333333,
21582523_0.java,1,1,18,4,0.222222222,
16579570_0.java,1,1,28,7,0.25,
10544971_0.java,1,1,60,4,0.066666667,
5658489_0.java,1,1,15,5,0.333333333,
23716946_0.java,1,1,6,4,0.666666667,
14947500_0.java,1,1,8,6,0.75,
24121962_0.java,1,1,8,4,0.5,
16290691_0.java,1,1,46,5,0.108695652,
6547029_0.java,1,1,6,4,0.666666667,
17667723_1.java,1,1,7,4,0.571428571,
12189008_0.java,1,1,9,5,0.555555556,
14673198_0.java,1,1,45,4,0.088888889,
17558942_0.java,1,1,14,8,0.571428571,
19733848_2.java,1,1,12,4,0.333333333,
3215329_0.java,1,1,58,6,0.103448276,
14387474_0.java,1,1,11,6,0.545454545,
22152247_0.java,1,1,25,4,0.16,
12964684_0.java,1,1,8,4,0.5,
9074654_0.java,1,1,14,5,0.357142857,
203992_0.java,1,1,5,4,0.8,
15019225_1.java,1,1,8,6,0.75,
23730104_2.java,1,1,70,6,0.085714286,
20812819_1.java,1,1,15,4,0.266666667,
2991322_2.java,1,1,6,4,0.666666667,
12893111_0.java,1,1,9,5,0.555555556,
24968379_0.java,1,1,46,6,0.130434783,
21910716_1.java,1,1,49,5,0.102040816,
8395212_2.java,1,1,11,4,0.363636364,
24450716_0.java,1,1,102,6,0.058823529,
4583523_0.java,1,1,12,5,0.416666667,
17294151_0.java,1,1,13,4,0.307692308,
25418520_0.java,1,1,20,5,0.25,
20441438_0.java,1,1,9,4,0.444444444,
16050811_0.java,1,1,23,4,0.173913043,
7945974_0.java,1,1,7,4,0.571428571,
14234365_0.java,1,1,8,4,0.5,
23963551_0.java,1,1,13,4,0.307692308,
24661620_0.java,1,1,20,4,0.2,
2397054_0.java,1,1,18,5,0.277777778,
19675360_0.java,1,1,13,4,0.307692308,
22608832_2.java,1,1,15,5,0.333333333,
20354782_0.java,1,1,52,4,0.076923077,
827561_0.java,1,1,16,4,0.25,
22031159_0.java,1,1,11,4,0.363636364,
3494701_0.java,1,1,12,5,0.416666667,
9150561_2.java,1,1,16,4,0.25,
16551332_0.java,1,1,16,6,0.375,
466036_2.java,1,1,10,4,0.4,
10592761_0.java,1,1,43,4,0.093023256,
2125045_2.java,1,1,7,4,0.571428571,
3475640_0.java,1,1,13,5,0.384615385,
13316619_0.java,1,1,9,4,0.444444444,
7623138_0.java,1,1,11,5,0.454545455,
14635406_0.java,1,1,28,4,0.142857143,
25384649_0.java,1,1,65,4,0.061538462,
5870457_0.java,1,1,11,5,0.454545455,
12799034_1.java,1,1,14,5,0.357142857,
23421381_0.java,1,1,23,4,0.173913043,
23403217_1.java,1,1,6,4,0.666666667,
8432848_0.java,1,1,8,5,0.625,
16277337_0.java,1,1,16,4,0.25,
10033958_0.java,1,1,9,5,0.555555556,
22132860_0.java,1,1,24,5,0.208333333,
15064430_0.java,1,1,10,4,0.4,
22531179_0.java,1,1,8,4,0.5,
19612270_0.java,1,1,17,5,0.294117647,
10715714_0.java,1,1,52,4,0.076923077,
15592047_0.java,1,1,36,4,0.111111111,
2177761_0.java,1,1,16,6,0.375,
9939869_0.java,1,1,7,5,0.714285714,
1407055_0.java,1,1,33,4,0.121212121,
12572447_0.java,1,1,20,4,0.2,
11672862_0.java,1,1,27,5,0.185185185,
8536844_0.java,1,1,63,7,0.111111111,
4864868_0.java,1,1,11,5,0.454545455,
13235066_0.java,1,1,49,4,0.081632653,
3952956_0.java,1,1,7,5,0.714285714,
22691169_0.java,1,1,12,4,0.333333333,
25711268_1.java,1,1,9,5,0.555555556,
13723343_0.java,1,1,10,5,0.5,
8041506_1.java,1,1,54,6,0.111111111,
19764696_0.java,1,1,36,5,0.138888889,
17630465_1.java,1,1,25,4,0.16,
20586806_1.java,1,1,19,4,0.210526316,
6664005_1.java,1,1,9,5,0.555555556,
16659284_0.java,1,1,34,4,0.117647059,
13317723_1.java,1,1,8,5,0.625,
15303128_0.java,1,1,80,5,0.0625,
6375443_0.java,1,1,46,4,0.086956522,
16058183_0.java,1,1,14,12,0.857142857,
21106434_1.java,1,1,17,4,0.235294118,
24517618_0.java,1,1,24,5,0.208333333,
24499981_0.java,1,1,13,5,0.384615385,
16120324_0.java,1,1,19,4,0.210526316,
3031070_0.java,1,1,61,4,0.06557377,
7120581_0.java,1,1,16,4,0.25,
6940759_0.java,1,1,17,4,0.235294118,
17177341_0.java,1,1,47,4,0.085106383,
16207360_0.java,1,1,14,5,0.357142857,
11374376_0.java,1,1,7,4,0.571428571,
10060305_0.java,1,1,26,4,0.153846154,
12870643_0.java,1,1,32,4,0.125,
18936791_0.java,1,1,12,6,0.5,
13014080_0.java,1,1,7,4,0.571428571,
18873569_0.java,1,1,20,4,0.2,
6721340_1.java,1,1,32,5,0.15625,
18740034_0.java,1,1,8,4,0.5,
16795318_1.java,1,1,251,4,0.015936255,
19320479_0.java,1,1,9,4,0.444444444,
13354543_0.java,1,1,28,4,0.142857143,
25444178_0.java,1,1,20,4,0.2,
22233742_0.java,1,1,33,6,0.181818182,
14480045_0.java,1,1,22,4,0.181818182,
10784116_0.java,1,1,24,4,0.166666667,
7390164_0.java,1,1,8,6,0.75,
6923995_0.java,1,1,21,4,0.19047619,
25762225_0.java,1,1,7,4,0.571428571,
19535664_1.java,1,1,27,5,0.185185185,
10954134_0.java,1,1,13,4,0.307692308,
24682964_0.java,1,1,17,4,0.235294118,
13477423_0.java,1,1,22,7,0.318181818,
10771532_0.java,1,1,13,4,0.307692308,
10022843_0.java,1,1,46,5,0.108695652,
17238252_0.java,1,1,5,4,0.8,
10787194_0.java,1,1,31,4,0.129032258,
21116852_0.java,1,1,10,4,0.4,
4834702_0.java,1,1,24,6,0.25,
17980372_0.java,1,1,30,4,0.133333333,
5660427_1.java,1,1,9,5,0.555555556,
7981419_1.java,1,1,6,4,0.666666667,
20111498_1.java,1,1,8,4,0.5,
9820394_0.java,1,1,13,5,0.384615385,
22585319_0.java,1,1,10,4,0.4,
11298297_0.java,1,1,24,4,0.166666667,
17893459_0.java,1,1,41,4,0.097560976,
20354199_0.java,1,1,74,5,0.067567568,
15577514_0.java,1,1,8,5,0.625,
8659189_2.java,1,1,7,4,0.571428571,
10646209_0.java,1,1,10,6,0.6,
17786708_0.java,1,1,8,5,0.625,
3372428_0.java,1,1,6,5,0.833333333,
20253582_0.java,1,1,54,4,0.074074074,
21016137_1.java,1,1,42,4,0.095238095,
7910660_0.java,1,1,18,6,0.333333333,
19552491_1.java,1,1,17,4,0.235294118,
15003191_1.java,1,1,24,6,0.25,
9873996_0.java,1,1,34,8,0.235294118,
16648014_1.java,1,1,14,4,0.285714286,
6527066_0.java,1,1,15,4,0.266666667,
9615354_0.java,1,1,43,7,0.162790698,
24840181_0.java,1,1,9,4,0.444444444,
24913614_1.java,1,1,26,4,0.153846154,
16168497_1.java,1,1,6,4,0.666666667,
15264679_0.java,1,1,11,6,0.545454545,
20183875_0.java,1,1,54,4,0.074074074,
10975623_0.java,1,1,23,5,0.217391304,
19826241_0.java,1,1,49,4,0.081632653,
8482425_0.java,1,1,9,8,0.888888889,
17395191_0.java,1,1,62,4,0.064516129,
8913424_0.java,1,1,16,6,0.375,
9079345_0.java,1,1,7,5,0.714285714,
10770568_0.java,1,1,93,5,0.053763441,
18313453_0.java,1,1,11,7,0.636363636,
1276705_0.java,1,1,30,6,0.2,
18047727_0.java,1,1,14,4,0.285714286,
16431214_1.java,1,1,9,5,0.555555556,
23375436_0.java,1,1,51,4,0.078431373,
1228256_0.java,1,1,16,5,0.3125,
10377180_0.java,1,1,18,6,0.333333333,
6951800_0.java,1,1,16,5,0.3125,
18137301_0.java,1,1,16,13,0.8125,
23323299_0.java,1,1,39,4,0.102564103,
19411188_0.java,1,1,73,6,0.082191781,
8027858_0.java,1,1,46,4,0.086956522,
21128219_0.java,1,1,15,4,0.266666667,
25201407_0.java,1,1,9,5,0.555555556,
25446295_1.java,1,1,16,5,0.3125,
18827260_1.java,1,1,18,5,0.277777778,
11987100_0.java,1,1,26,5,0.192307692,
8693465_0.java,1,1,11,4,0.363636364,
20859480_0.java,1,1,24,5,0.208333333,
13630663_0.java,1,1,76,4,0.052631579,
14138547_0.java,1,1,11,5,0.454545455,
24522207_0.java,1,1,22,4,0.181818182,
18907080_0.java,1,1,9,6,0.666666667,
23120628_1.java,1,1,12,5,0.416666667,
20984421_0.java,1,1,24,6,0.25,
17678657_0.java,1,1,37,6,0.162162162,
20638804_1.java,1,1,14,7,0.5,
21579392_0.java,1,1,119,4,0.033613445,
13753946_0.java,1,1,7,5,0.714285714,
13480293_0.java,1,1,13,4,0.307692308,
21329694_0.java,1,1,86,4,0.046511628,
15390598_1.java,1,1,18,5,0.277777778,
19466349_0.java,1,1,26,4,0.153846154,
7373596_1.java,1,1,5,4,0.8,
2840648_1.java,1,1,18,4,0.222222222,
