fragment, used, inprojects, sloc, usedsloc, percent
17411499_0.java,1320,454,27,6,0.2222222222222222
15617341_1.java,2208,1039,50,4,0.08
2497779_1.java,44,43,14,4,0.2857142857142857
23093937_0.java,7,7,11,4,0.36363636363636365
15497221_0.java,3,3,6,4,0.6666666666666666
22883541_0.java,5,4,11,4,0.36363636363636365
15893783_1.java,265,118,75,5,0.06666666666666667
9155288_1.java,49,46,45,4,0.08888888888888889
17030833_2.java,2,2,19,6,0.3157894736842105
1037203_0.java,8,4,24,4,0.16666666666666666
24792727_0.java,55,32,32,5,0.15625
7973514_0.java,24,18,51,5,0.09803921568627451
14845802_1.java,111,110,16,5,0.3125
10965056_0.java,215595,5872,146,4,0.0273972602739726
10784241_0.java,2,2,83,4,0.04819277108433735
14819070_0.java,874,813,12,5,0.4166666666666667
19762282_0.java,1,1,9,5,0.5555555555555556
16318900_0.java,189,187,38,4,0.10526315789473684
8705849_0.java,226,53,34,4,0.11764705882352941
14093720_0.java,203,138,45,5,0.1111111111111111
16094810_0.java,233,160,35,5,0.14285714285714285
23491407_0.java,4,4,15,5,0.3333333333333333
6390774_0.java,3,2,12,5,0.4166666666666667
14651357_0.java,3,1,23,4,0.17391304347826086
25754781_1.java,21,17,36,5,0.1388888888888889
7452490_0.java,13,9,8,4,0.5
7939560_0.java,17,10,15,6,0.4
475981_1.java,3,3,116,4,0.034482758620689655
9778019_0.java,354,354,12,5,0.4166666666666667
10425983_4.java,1511,979,8,4,0.5
5841398_0.java,68,65,13,5,0.38461538461538464
25038183_0.java,4,4,6,4,0.6666666666666666
5280980_1.java,1,1,8,6,0.75
7933651_0.java,15,15,17,4,0.23529411764705882
3028660_1.java,200,41,54,7,0.12962962962962962
6886012_0.java,518,451,102,5,0.049019607843137254
17333101_0.java,32,31,13,4,0.3076923076923077
14102764_0.java,2331,1184,184,6,0.03260869565217391
10085011_0.java,3,3,22,4,0.18181818181818182
15701337_0.java,326,175,21,4,0.19047619047619047
13652583_1.java,434,422,22,5,0.22727272727272727
20479470_1.java,1,1,9,5,0.5555555555555556
9016676_1.java,6,6,25,4,0.16
20138041_0.java,3,1,29,4,0.13793103448275862
24141252_0.java,92050,6832,77,6,0.07792207792207792
1307676_2.java,2,2,18,5,0.2777777777777778
22731657_0.java,195826,3917,46,6,0.13043478260869565
15240806_0.java,1,1,51,5,0.09803921568627451
18655808_2.java,1,1,10,4,0.4
25293751_0.java,2,2,6,5,0.8333333333333334
8605110_0.java,1,1,50,4,0.08
16980246_0.java,5,4,19,4,0.21052631578947367
24609489_0.java,158,123,11,4,0.36363636363636365
1879935_1.java,2,2,8,6,0.75
9402265_0.java,48,41,22,5,0.22727272727272727
14848779_0.java,12,5,30,5,0.16666666666666666
5073062_0.java,2,2,13,6,0.46153846153846156
13893540_0.java,1,1,31,4,0.12903225806451613
18060552_0.java,32,12,81,6,0.07407407407407407
25448703_0.java,659,329,36,4,0.1111111111111111
859886_0.java,9,6,25,5,0.2
3836694_0.java,5,5,9,5,0.5555555555555556
2709249_3.java,253,245,14,5,0.35714285714285715
2679994_1.java,6,6,17,4,0.23529411764705882
11886299_1.java,1,1,7,5,0.7142857142857143
22865185_0.java,1,1,7,4,0.5714285714285714
22598094_0.java,8129,662,12,4,0.3333333333333333
24191773_0.java,7,7,45,6,0.13333333333333333
9415853_0.java,186,88,91,4,0.04395604395604396
20569647_0.java,6,3,38,6,0.15789473684210525
23125855_0.java,4992,1033,85,4,0.047058823529411764
4779713_0.java,122,52,24,4,0.16666666666666666
8616169_0.java,3,3,98,4,0.04081632653061224
19495327_0.java,119,86,13,4,0.3076923076923077
21518971_0.java,3,3,17,4,0.23529411764705882
6359832_0.java,1,1,12,4,0.3333333333333333
22264084_0.java,2373,1243,62,4,0.06451612903225806
15989359_0.java,306,292,12,5,0.4166666666666667
15525235_0.java,964,952,65,4,0.06153846153846154
20722903_2.java,397,230,62,4,0.06451612903225806
20938621_0.java,1,1,40,4,0.1
17311459_0.java,330618,5906,155,4,0.025806451612903226
16776536_0.java,11,11,8,5,0.625
24238530_0.java,19,14,69,4,0.057971014492753624
9864004_0.java,2,1,11,6,0.5454545454545454
23826378_0.java,1938,418,40,4,0.1
12038810_1.java,2,2,13,5,0.38461538461538464
11590083_0.java,37,20,66,5,0.07575757575757576
16939284_0.java,33,14,13,4,0.3076923076923077
17614476_0.java,5,5,16,6,0.375
20325458_2.java,2,1,60,4,0.06666666666666667
1285785_0.java,13,12,27,6,0.2222222222222222
6333584_0.java,1,1,37,4,0.10810810810810811
12790407_1.java,19687,4851,5,4,0.8
16755335_0.java,2,2,77,4,0.05194805194805195
6384417_1.java,1,1,27,5,0.18518518518518517
19900513_0.java,45,39,16,5,0.3125
18725763_0.java,45,37,29,4,0.13793103448275862
3937867_0.java,12,11,9,4,0.4444444444444444
20429486_0.java,9,9,15,4,0.26666666666666666
13443582_0.java,2,2,36,4,0.1111111111111111
17359895_0.java,181,171,167,4,0.023952095808383235
25676286_0.java,6621,1411,51,5,0.09803921568627451
20318419_0.java,7,3,19,4,0.21052631578947367
24286934_0.java,22041,5062,70,4,0.05714285714285714
11547980_1.java,3,3,25,5,0.2
4180613_0.java,8,8,18,4,0.2222222222222222
13421898_0.java,444,146,50,4,0.08
17087987_1.java,1,1,23,4,0.17391304347826086
3371209_0.java,813,163,20,4,0.2
23272461_4.java,194244,3700,30,6,0.2
14407777_0.java,375,216,9,4,0.4444444444444444
24234335_0.java,19,17,29,5,0.1724137931034483
3268787_0.java,9,9,25,5,0.2
6396379_0.java,21040,5115,22,4,0.18181818181818182
3553803_0.java,62326,5481,121,4,0.03305785123966942
17364126_0.java,81,65,28,6,0.21428571428571427
18368714_0.java,2,2,24,6,0.25
1960112_0.java,16,4,9,5,0.5555555555555556
5222113_1.java,3,3,19,6,0.3157894736842105
9763337_0.java,326,189,194,5,0.02577319587628866
13675924_1.java,7,5,72,4,0.05555555555555555
22222392_0.java,13,9,10,5,0.5
21062485_0.java,4,4,21,4,0.19047619047619047
23037033_1.java,3,3,69,5,0.07246376811594203
20929456_0.java,478,327,9,5,0.5555555555555556
17153026_0.java,2,2,9,5,0.5555555555555556
17584721_0.java,3969,2398,29,6,0.20689655172413793
10336163_1.java,516,198,50,5,0.1
5900042_0.java,31,24,14,4,0.2857142857142857
10518009_2.java,364,235,11,6,0.5454545454545454
21868742_0.java,1,1,8,5,0.625
18583809_1.java,119,118,7,4,0.5714285714285714
10869901_0.java,36,33,15,4,0.26666666666666666
12438552_0.java,4,4,12,4,0.3333333333333333
19011602_1.java,125,90,51,4,0.0784313725490196
21855157_0.java,1,1,11,6,0.5454545454545454
23792870_0.java,58763,3709,19,6,0.3157894736842105
22812322_0.java,2,2,54,4,0.07407407407407407
10380554_0.java,15,9,17,5,0.29411764705882354
13959835_0.java,1,1,10,4,0.4
253601_0.java,6463,2718,14,6,0.42857142857142855
5209299_0.java,5,4,64,4,0.0625
16289376_0.java,4,4,88,4,0.045454545454545456
17856842_1.java,120,85,76,5,0.06578947368421052
14633099_0.java,10366,184,16,4,0.25
25018561_2.java,476038,707,303,17,0.056105610561056105
5240258_2.java,102667,4624,63,6,0.09523809523809523
21548807_0.java,470,78,8,4,0.5
4781881_0.java,478,327,9,5,0.5555555555555556
16542568_1.java,1,1,21,6,0.2857142857142857
10399247_0.java,354,354,13,5,0.38461538461538464
9513871_0.java,21827,5384,84,4,0.047619047619047616
19150605_0.java,265,118,53,5,0.09433962264150944
19673579_0.java,24267,5863,96,4,0.041666666666666664
10705677_0.java,4,4,46,4,0.08695652173913043
17655895_0.java,2483,2026,42,4,0.09523809523809523
16377070_2.java,276791,5359,147,4,0.027210884353741496
23501612_0.java,1,1,10,5,0.5
6072886_1.java,51,28,15,5,0.3333333333333333
19205347_0.java,4,3,26,5,0.19230769230769232
9104462_0.java,1913,1646,31,4,0.12903225806451613
10657650_1.java,1088,412,7,4,0.5714285714285714
23038920_0.java,1,1,43,5,0.11627906976744186
7802131_0.java,10,10,19,5,0.2631578947368421
490185_0.java,123,57,16,5,0.3125
12227168_2.java,1,1,17,6,0.35294117647058826
19175657_0.java,5,5,6,4,0.6666666666666666
16978422_0.java,1,1,21,4,0.19047619047619047
24154405_0.java,30,22,58,5,0.08620689655172414
14304279_1.java,182,180,36,4,0.1111111111111111
24639139_0.java,12,12,13,5,0.38461538461538464
11394528_0.java,5,5,25,4,0.16
16114770_0.java,6,6,8,4,0.5
2390469_0.java,207,192,10,5,0.5
16807376_0.java,1,1,10,4,0.4
17869803_3.java,9,9,15,5,0.3333333333333333
20634464_0.java,1,1,18,4,0.2222222222222222
4297826_1.java,231,205,20,5,0.25
11946250_1.java,6386,2202,14,4,0.2857142857142857
25437662_1.java,1,1,20,6,0.3
25303104_1.java,104,95,19,4,0.21052631578947367
17097767_0.java,1228,1040,37,4,0.10810810810810811
24359483_0.java,8176,672,9,4,0.4444444444444444
14112255_0.java,27,21,112,4,0.03571428571428571
4216850_0.java,12,12,18,5,0.2777777777777778
6168051_0.java,233955,5692,91,5,0.054945054945054944
4906395_0.java,121,60,31,5,0.16129032258064516
15876509_0.java,4,4,22,4,0.18181818181818182
23853222_0.java,8,7,24,4,0.16666666666666666
20016470_1.java,2,1,10,5,0.5
12740790_0.java,461,313,9,4,0.4444444444444444
5723813_0.java,2,2,30,6,0.2
5269426_0.java,306,292,33,5,0.15151515151515152
9555521_0.java,2207,1038,13,4,0.3076923076923077
25251954_0.java,390,226,15,4,0.26666666666666666
16463563_1.java,1,1,42,6,0.14285714285714285
9005634_0.java,22,20,104,6,0.057692307692307696
5328675_0.java,227,100,8,4,0.5
2597811_0.java,6,4,9,4,0.4444444444444444
10612528_0.java,55820,5292,86,4,0.046511627906976744
6121298_0.java,6473,2996,22,5,0.22727272727272727
20446967_2.java,15,7,23,7,0.30434782608695654
3383555_1.java,2,2,12,6,0.5
13656735_1.java,80427,600,15,4,0.26666666666666666
20378618_0.java,6,3,56,4,0.07142857142857142
23675101_0.java,3,2,22,5,0.22727272727272727
3444415_0.java,969,765,18,4,0.2222222222222222
22719165_0.java,11,9,6,4,0.6666666666666666
17056051_0.java,4,4,13,5,0.38461538461538464
20307563_0.java,1698,760,11,5,0.45454545454545453
14127091_0.java,1,1,16,5,0.3125
8289614_0.java,464,410,47,5,0.10638297872340426
22154850_1.java,1,1,10,6,0.6
17467825_0.java,5,5,17,4,0.23529411764705882
9035250_1.java,5,5,17,4,0.23529411764705882
20528405_0.java,14,12,24,4,0.16666666666666666
16395994_0.java,3,3,50,5,0.1
25401334_1.java,4,4,38,5,0.13157894736842105
22052096_0.java,2,1,14,4,0.2857142857142857
20936968_0.java,10397,4130,20,6,0.3
6341739_0.java,6,6,11,5,0.45454545454545453
20337023_0.java,257,31,91,7,0.07692307692307693
22837907_0.java,530,55,61,4,0.06557377049180328
16370543_0.java,13,13,25,6,0.24
22745160_0.java,2,2,32,5,0.15625
19551087_0.java,1,1,17,5,0.29411764705882354
12575976_0.java,1,1,27,5,0.18518518518518517
12872135_0.java,34,30,11,4,0.36363636363636365
13808117_0.java,7,6,24,5,0.20833333333333334
22091934_0.java,4,3,33,4,0.12121212121212122
15345292_0.java,135,118,102,5,0.049019607843137254
3256941_0.java,2,2,9,4,0.4444444444444444
21304310_0.java,228,162,20,5,0.25
24055077_0.java,5,5,8,5,0.625
10625178_0.java,1601,609,40,4,0.1
12597322_1.java,475,380,23,4,0.17391304347826086
13112421_0.java,87,50,14,6,0.42857142857142855
3285931_0.java,1,1,14,4,0.2857142857142857
9727280_0.java,1,1,27,4,0.14814814814814814
15039801_0.java,71,36,32,4,0.125
7524840_0.java,62,54,30,5,0.16666666666666666
6446788_4.java,3,3,37,4,0.10810810810810811
13550339_0.java,4,4,34,4,0.11764705882352941
25583359_0.java,268,229,81,5,0.06172839506172839
23820626_2.java,389,223,16,5,0.3125
16122553_2.java,34,33,64,5,0.078125
18918657_0.java,4,4,29,5,0.1724137931034483
19964730_0.java,36,32,33,4,0.12121212121212122
19843123_0.java,989,842,9,5,0.5555555555555556
18284982_0.java,48,48,62,5,0.08064516129032258
17771567_1.java,286,139,224,6,0.026785714285714284
23521300_0.java,33,33,15,5,0.3333333333333333
25470447_0.java,1611,795,28,4,0.14285714285714285
22107796_0.java,2,2,13,5,0.38461538461538464
12421197_0.java,104301,6329,107,4,0.037383177570093455
1241533_1.java,268,262,26,4,0.15384615384615385
22025275_0.java,9,9,7,5,0.7142857142857143
24243346_0.java,28,21,48,4,0.08333333333333333
12772671_0.java,510,484,158,5,0.03164556962025317
14678873_0.java,970,956,64,4,0.0625
9732384_0.java,1199,52,105,5,0.047619047619047616
14780142_0.java,40,27,15,5,0.3333333333333333
691042_0.java,5,4,17,4,0.23529411764705882
13201362_0.java,4,3,49,4,0.08163265306122448
23695950_0.java,1,1,20,4,0.2
13444449_1.java,124,95,28,5,0.17857142857142858
14225857_0.java,1409,1141,100,4,0.04
15204010_0.java,1872,817,12,6,0.5
7305830_0.java,2268,410,26,4,0.15384615384615385
20173259_0.java,1150,785,26,5,0.19230769230769232
17881132_0.java,1,1,11,5,0.45454545454545453
10487653_0.java,210,138,15,5,0.3333333333333333
25581053_0.java,787,425,186,5,0.026881720430107527
21893721_0.java,3,3,31,4,0.12903225806451613
25329700_0.java,85,54,11,4,0.36363636363636365
21599727_2.java,7,4,18,7,0.3888888888888889
15453850_0.java,1,1,26,4,0.15384615384615385
8203128_0.java,2249,498,38,4,0.10526315789473684
9944670_0.java,23,14,20,5,0.25
9375456_0.java,7,4,27,4,0.14814814814814814
19848646_1.java,17090,3139,108,6,0.05555555555555555
23009180_1.java,63,62,22,7,0.3181818181818182
8976213_0.java,8,8,24,4,0.16666666666666666
22444348_0.java,1,1,63,4,0.06349206349206349
12566638_2.java,17,17,13,5,0.38461538461538464
20686869_3.java,3,3,48,4,0.08333333333333333
19732638_0.java,53,26,130,5,0.038461538461538464
2234556_0.java,2,2,6,4,0.6666666666666666
18124992_0.java,1,1,16,5,0.3125
13934371_0.java,5,4,20,4,0.2
19174200_0.java,13,13,10,5,0.5
10232737_0.java,2,2,16,4,0.25
1248443_5.java,2159,1044,12,4,0.3333333333333333
14020387_0.java,3,3,35,5,0.14285714285714285
20659575_0.java,5,1,11,4,0.36363636363636365
17260065_0.java,141593,3837,23,6,0.2608695652173913
25732044_1.java,65,65,14,4,0.2857142857142857
25596381_1.java,161,106,9,5,0.5555555555555556
12879583_3.java,465,411,19,5,0.2631578947368421
6713666_0.java,4,4,7,5,0.7142857142857143
24814634_0.java,797,778,34,5,0.14705882352941177
6361787_0.java,211,120,16,7,0.4375
10894813_1.java,1,1,17,5,0.29411764705882354
4420746_0.java,17,15,8,4,0.5
22329416_2.java,2,2,17,4,0.23529411764705882
19586291_0.java,99,57,14,5,0.35714285714285715
9516242_0.java,6,5,44,7,0.1590909090909091
20051166_0.java,20119,4925,26,4,0.15384615384615385
2844973_2.java,1,1,22,4,0.18181818181818182
19761004_0.java,31117,3066,28,6,0.21428571428571427
24734647_1.java,4,4,8,4,0.5
12260627_1.java,4,4,59,5,0.0847457627118644
17104508_0.java,3,3,22,4,0.18181818181818182
13008847_1.java,15,14,14,4,0.2857142857142857
3001391_0.java,98096,7074,83,6,0.07228915662650602
21350954_0.java,150,145,8,5,0.625
6292498_0.java,1,1,13,4,0.3076923076923077
9990820_0.java,109,104,22,5,0.22727272727272727
23106330_0.java,7,7,15,5,0.3333333333333333
5003186_0.java,312,117,50,4,0.08
23986978_1.java,12,12,71,6,0.08450704225352113
8272098_1.java,1,1,10,4,0.4
15359409_2.java,17,15,8,5,0.625
20646237_1.java,69,8,52,5,0.09615384615384616
10290518_0.java,7,7,45,7,0.15555555555555556
11242831_0.java,5,2,16,6,0.375
16704288_0.java,3,3,81,5,0.06172839506172839
16326492_1.java,14,9,39,5,0.1282051282051282
11917735_0.java,3365,1803,48,4,0.08333333333333333
13026423_0.java,210,138,11,5,0.45454545454545453
12483696_0.java,3,3,19,4,0.21052631578947367
6867170_0.java,209833,4909,10,4,0.4
17669721_0.java,42,24,28,4,0.14285714285714285
23384940_1.java,17,17,19,5,0.2631578947368421
8346150_1.java,8,7,64,4,0.0625
23730737_0.java,1532,1424,25,5,0.2
11091943_0.java,4,4,39,4,0.10256410256410256
13837913_4.java,84,41,17,6,0.35294117647058826
21466296_0.java,1,1,14,5,0.35714285714285715
2746801_0.java,94,87,43,6,0.13953488372093023
10135471_0.java,41,33,31,4,0.12903225806451613
15835509_0.java,563,229,67,5,0.07462686567164178
2485016_2.java,77,56,97,5,0.05154639175257732
10658559_0.java,1,1,16,4,0.25
14946797_0.java,2,2,33,5,0.15151515151515152
24026404_0.java,2,2,9,4,0.4444444444444444
2831217_0.java,511,474,31,4,0.12903225806451613
14174868_0.java,22569,718,93,4,0.043010752688172046
21650462_0.java,843,806,7,5,0.7142857142857143
20303404_0.java,11,9,42,5,0.11904761904761904
23282902_0.java,24920,3575,24,6,0.25
8608593_0.java,1,1,13,4,0.3076923076923077
25681361_0.java,3,2,13,4,0.3076923076923077
1733669_0.java,3107,688,20,4,0.2
22662015_0.java,53481,4851,80,4,0.05
25391761_1.java,533,353,10,5,0.5
7834084_0.java,1586,998,35,4,0.11428571428571428
12303122_0.java,1,1,16,5,0.3125
11382289_0.java,19700,4851,103,4,0.038834951456310676
11714281_0.java,7,7,15,4,0.26666666666666666
12329339_1.java,18,18,52,4,0.07692307692307693
23687997_0.java,3,3,34,4,0.11764705882352941
3384825_4.java,815,450,23,5,0.21739130434782608
4437306_0.java,25,25,86,5,0.05813953488372093
826283_0.java,3078,1053,12,4,0.3333333333333333
21975218_0.java,8,8,56,5,0.08928571428571429
25048599_0.java,5820,601,36,5,0.1388888888888889
23069151_0.java,306,292,9,5,0.5555555555555556
23861940_0.java,45,44,22,4,0.18181818181818182
24134992_0.java,1,1,57,6,0.10526315789473684
15309868_0.java,2,2,104,4,0.038461538461538464
13873059_1.java,133,91,12,4,0.3333333333333333
20567808_0.java,6,6,14,5,0.35714285714285715
21360729_0.java,684,503,27,5,0.18518518518518517
19562153_0.java,167,165,18,5,0.2777777777777778
24515766_0.java,80,66,97,4,0.041237113402061855
18241178_0.java,1,1,35,4,0.11428571428571428
22288355_3.java,55577,5087,70,4,0.05714285714285714
11775782_1.java,2023,842,42,5,0.11904761904761904
16499143_0.java,1,1,9,5,0.5555555555555556
24915379_0.java,3,3,13,4,0.3076923076923077
20837675_1.java,4,4,16,6,0.375
14423787_0.java,339,283,85,6,0.07058823529411765
17218727_0.java,14,13,8,5,0.625
7929765_0.java,843,806,19,5,0.2631578947368421
15830253_0.java,307,148,26,5,0.19230769230769232
12255302_0.java,152645,5213,66,4,0.06060606060606061
22822678_1.java,1,1,9,5,0.5555555555555556
21580487_0.java,7,7,28,7,0.25
8003222_0.java,1805,821,192,4,0.020833333333333332
18823084_0.java,946,882,17,6,0.35294117647058826
22896090_0.java,18,12,50,4,0.08
11640980_1.java,70,46,37,4,0.10810810810810811
11649245_0.java,96,55,29,4,0.13793103448275862
16176121_0.java,22,14,42,5,0.11904761904761904
17206817_1.java,2,2,16,5,0.3125
22899772_0.java,261,72,98,5,0.05102040816326531
9043266_0.java,4,2,26,4,0.15384615384615385
23594152_0.java,416,298,28,4,0.14285714285714285
8335082_0.java,1,1,18,6,0.3333333333333333
7631774_0.java,6,6,39,4,0.10256410256410256
15931312_0.java,40,40,7,4,0.5714285714285714
9738249_1.java,1,1,14,4,0.2857142857142857
22634119_0.java,2,2,15,5,0.3333333333333333
20500259_0.java,49,34,24,5,0.20833333333333334
11728149_0.java,1,1,63,4,0.06349206349206349
17628034_0.java,58763,3709,16,6,0.375
23585716_0.java,749,505,78,4,0.05128205128205128
7860144_0.java,34,24,30,4,0.13333333333333333
13167056_1.java,539,102,34,6,0.17647058823529413
18818474_2.java,35,31,25,4,0.16
22446670_1.java,4096,2231,32,6,0.1875
9912458_0.java,1511,979,8,4,0.5
12899432_0.java,4,4,22,8,0.36363636363636365
2633176_0.java,11,4,36,4,0.1111111111111111
24748828_2.java,1,1,9,7,0.7777777777777778
1486642_0.java,62493,5002,34,6,0.17647058823529413
9472141_0.java,6,5,14,4,0.2857142857142857
9783434_0.java,1366,1064,89,4,0.0449438202247191
11596743_1.java,84,53,42,6,0.14285714285714285
24325465_0.java,3036,399,17,5,0.29411764705882354
2983969_1.java,74562,4502,26,6,0.23076923076923078
16467813_1.java,32,14,30,4,0.13333333333333333
14622040_0.java,2070,860,27,5,0.18518518518518517
134918_0.java,5,4,40,4,0.1
11932268_0.java,133,129,10,4,0.4
12802818_0.java,497,442,15,5,0.3333333333333333
12470127_0.java,354,161,45,5,0.1111111111111111
5976442_0.java,1,1,9,5,0.5555555555555556
9068374_0.java,15,7,17,5,0.29411764705882354
20457930_1.java,490166,4851,17,4,0.23529411764705882
20526749_0.java,1,1,21,5,0.23809523809523808
17660550_1.java,10,6,13,4,0.3076923076923077
25441859_0.java,1178,1121,46,4,0.08695652173913043
23812977_0.java,6,6,57,6,0.10526315789473684
18333073_2.java,2,1,25,5,0.2
19961182_0.java,57,51,15,6,0.4
19110503_0.java,2,1,52,4,0.07692307692307693
2949801_0.java,992,964,30,4,0.13333333333333333
953804_0.java,28,25,13,4,0.3076923076923077
3432088_0.java,2,2,15,4,0.26666666666666666
16644792_0.java,15,12,20,7,0.35
2822231_1.java,2,2,14,4,0.2857142857142857
11649801_0.java,53,50,12,5,0.4166666666666667
18907495_1.java,2,2,67,6,0.08955223880597014
22531839_0.java,776,551,31,4,0.12903225806451613
1418899_0.java,10,5,37,4,0.10810810810810811
8052459_0.java,95,81,49,4,0.08163265306122448
23711202_0.java,263,144,7,5,0.7142857142857143
22934824_0.java,19,16,33,4,0.12121212121212122
1632885_0.java,1,1,26,4,0.15384615384615385
13098282_0.java,1,1,16,6,0.375
8286694_0.java,1,1,22,6,0.2727272727272727
11816601_0.java,6,6,13,6,0.46153846153846156
18418130_1.java,2,2,9,5,0.5555555555555556
16752189_0.java,1656,452,39,4,0.10256410256410256
13463479_0.java,157,146,9,5,0.5555555555555556
24851616_0.java,2,2,8,5,0.625
10055021_0.java,1,1,59,4,0.06779661016949153
3070375_0.java,161,121,11,5,0.45454545454545453
7470378_0.java,13,5,33,5,0.15151515151515152
17488748_0.java,2,2,29,5,0.1724137931034483
6747288_0.java,1,1,20,4,0.2
10273587_0.java,6,6,6,4,0.6666666666666666
24255768_0.java,16,16,37,6,0.16216216216216217
7918323_0.java,2,2,30,4,0.13333333333333333
6512613_0.java,1640,982,11,4,0.36363636363636365
5492897_0.java,2381,471,128,4,0.03125
24709454_0.java,3,3,14,4,0.2857142857142857
14225143_1.java,429,257,11,4,0.36363636363636365
10671106_0.java,38,37,20,4,0.2
6432291_0.java,1,1,60,6,0.1
25760775_0.java,56717,4650,35,4,0.11428571428571428
12084144_0.java,21896,5314,14,4,0.2857142857142857
23199978_0.java,3,3,27,6,0.2222222222222222
5765937_0.java,2,1,11,4,0.36363636363636365
24121366_1.java,1,1,15,7,0.4666666666666667
3437302_0.java,2207,1038,11,4,0.36363636363636365
21633256_0.java,80,75,40,4,0.1
3449678_0.java,2,2,14,6,0.42857142857142855
25665599_0.java,1,1,80,4,0.05
23690154_0.java,36,31,6,4,0.6666666666666666
16860005_0.java,1,1,39,5,0.1282051282051282
23015947_1.java,24774,3539,19,6,0.3157894736842105
13505078_2.java,60354,4207,52,5,0.09615384615384616
4788466_0.java,36,24,39,5,0.1282051282051282
17415108_0.java,3,2,99,7,0.0707070707070707
9622248_0.java,52,51,12,4,0.3333333333333333
16348455_0.java,265,207,13,5,0.38461538461538464
7277664_1.java,1511,979,8,4,0.5
23776366_0.java,210,138,9,5,0.5555555555555556
10683973_0.java,57384,5626,115,4,0.034782608695652174
16504336_0.java,1,1,11,4,0.36363636363636365
2856848_0.java,96,3,14,4,0.2857142857142857
14836011_0.java,7002,2974,77,6,0.07792207792207792
13003602_0.java,1187,1027,77,4,0.05194805194805195
10739324_1.java,1,1,7,6,0.8571428571428571
11824364_0.java,8,6,36,4,0.1111111111111111
19782715_0.java,5,4,8,4,0.5
6170163_0.java,117,103,22,5,0.22727272727272727
15754658_0.java,49,26,19,4,0.21052631578947367
14589418_0.java,49,17,40,4,0.1
12901463_0.java,5890,2482,119,6,0.05042016806722689
16123627_0.java,6,6,8,5,0.625
8653765_0.java,1,1,49,6,0.12244897959183673
3026065_0.java,1,1,5,4,0.8
13850824_0.java,1,1,24,6,0.25
13361657_1.java,352,258,111,4,0.036036036036036036
9629892_0.java,252,137,72,5,0.06944444444444445
8085308_0.java,1,1,10,5,0.5
6141732_0.java,3,3,39,4,0.10256410256410256
10705849_0.java,2,2,10,4,0.4
17384016_0.java,4,4,27,4,0.14814814814814814
21914154_0.java,144,138,19,4,0.21052631578947367
10165759_0.java,3,3,13,4,0.3076923076923077
19075609_1.java,4824,128,12,4,0.3333333333333333
24836071_0.java,364,221,56,6,0.10714285714285714
17491435_0.java,4,4,10,4,0.4
11255345_0.java,5,3,24,6,0.25
4252324_0.java,28,24,5,4,0.8
17230111_0.java,87,50,36,4,0.1111111111111111
24924749_0.java,6,6,100,7,0.07
2677417_2.java,1,1,18,6,0.3333333333333333
3694885_0.java,170,36,115,7,0.06086956521739131
16798342_0.java,32,22,62,5,0.08064516129032258
20744198_0.java,7,3,19,5,0.2631578947368421
15044137_1.java,142,94,21,6,0.2857142857142857
7067605_0.java,14,11,20,4,0.2
22575044_0.java,8,4,17,4,0.23529411764705882
25454087_0.java,7,7,6,5,0.8333333333333334
20035100_0.java,1321,1263,6,4,0.6666666666666666
10774020_1.java,843,806,7,5,0.7142857142857143
6615420_3.java,3,3,8,4,0.5
5535768_0.java,5,5,21,5,0.23809523809523808
19630958_4.java,29390,3474,35,6,0.17142857142857143
4502572_1.java,1,1,20,5,0.25
2115023_0.java,27569,4674,41,6,0.14634146341463414
22744303_0.java,293,199,127,5,0.03937007874015748
14384824_0.java,212,128,13,4,0.3076923076923077
12293735_3.java,76528,8625,226,6,0.02654867256637168
12245991_1.java,87,50,27,4,0.14814814814814814
19220062_0.java,4,4,42,4,0.09523809523809523
5884987_1.java,404,397,30,4,0.13333333333333333
23705602_0.java,3,1,40,4,0.1
23120952_2.java,5821,2576,56,6,0.10714285714285714
1857708_0.java,24,20,21,6,0.2857142857142857
20663678_0.java,55500,5132,173,4,0.023121387283236993
4329039_5.java,54310,3442,25,6,0.24
14276793_0.java,25,23,77,4,0.05194805194805195
2877544_0.java,6,3,42,4,0.09523809523809523
20932849_0.java,18,5,18,4,0.2222222222222222
13825292_0.java,2,1,26,4,0.15384615384615385
22861655_0.java,2,2,54,7,0.12962962962962962
24322913_0.java,563,229,14,5,0.35714285714285715
21560246_1.java,2,1,25,4,0.16
21337586_2.java,3051,667,98,4,0.04081632653061224
9667665_0.java,8,7,7,5,0.7142857142857143
61982_0.java,15745,1543,461,6,0.013015184381778741
18165308_0.java,15,12,23,4,0.17391304347826086
20218220_0.java,2,2,7,4,0.5714285714285714
15750244_0.java,4,4,17,4,0.23529411764705882
3711251_0.java,92,35,41,4,0.0975609756097561
22021666_1.java,1,1,44,4,0.09090909090909091
22233293_0.java,989,842,17,5,0.29411764705882354
4863545_0.java,2,2,14,6,0.42857142857142855
11070597_0.java,2,2,19,5,0.2631578947368421
22243229_0.java,171,146,127,4,0.031496062992125984
2010719_0.java,2,2,10,4,0.4
17336428_0.java,1124,994,18,4,0.2222222222222222
11310701_0.java,6,5,17,6,0.35294117647058826
19002010_0.java,71,71,17,4,0.23529411764705882
8469089_0.java,19,13,30,5,0.16666666666666666
2070530_0.java,3,3,12,6,0.5
8438016_0.java,1,1,8,4,0.5
23961646_1.java,50,48,16,5,0.3125
